x,y,z
-9.24288099946,-3.71942139713,819.981102469
-9.25605073434,-3.77828443233,819.985408149
-9.26922167292,-3.83714725601,819.989758736
-9.28239383423,-3.89600986524,819.994154217
-9.29556723731,-3.95487225709,819.998594578
-9.30874190119,-4.01373442861,820.003079803
-9.32191784495,-4.07259637688,820.007609879
-9.33509508764,-4.13145809895,820.012184789
-9.34827364834,-4.19031959188,820.01680452
-9.36145354649,-4.24918085274,820.021469056
-9.37463480051,-4.3080418786,820.026178382
-9.38781742985,-4.3669026665,820.030932481
-9.40100145363,-4.42576321351,820.035731338
-9.41418689099,-4.4846235167,820.040574938
-9.42737376107,-4.54348357312,820.045463263
-9.44056208304,-4.60234337983,820.050396297
-9.45375187607,-4.66120293389,820.055374024
-9.46694315933,-4.72006223236,820.060396427
-9.48013595203,-4.7789212723,820.065463489
-9.49333027337,-4.83778005076,820.070575193
-9.50652614257,-4.89663856481,820.075731521
-9.51972357886,-4.9554968115,820.080932456
-9.53292260151,-5.01435478789,820.08617798
-9.54612322975,-5.07321249104,820.091468075
-9.55932548287,-5.132069918,820.096802723
-9.57252938016,-5.19092706582,820.102181906
-9.58573494091,-5.24978393157,820.107605605
-9.59894218444,-5.30864051229,820.113073801
-9.61215113007,-5.36749680504,820.118586476
-9.62536179716,-5.42635280688,820.12414361
-9.63857420505,-5.48520851486,820.129745184
-9.65178837313,-5.54406392603,820.135391179
-9.66500432076,-5.60291903744,820.141081575
-9.67822206737,-5.66177384615,820.146816353
-9.69144163236,-5.7206283492,820.152595491
-9.70466303516,-5.77948254366,820.15841897
-9.71788629522,-5.83833642656,820.164286769
-9.731111432,-5.89718999496,820.170198869
-9.74433846499,-5.9560432459,820.176155247
-9.75756741367,-6.01489617645,820.182155884
-9.77079829755,-6.07374878364,820.188200757
-9.78403113617,-6.13260106452,820.194289846
-9.79726594906,-6.19145301614,820.200423128
-9.81050275578,-6.25030463555,820.206600583
-9.82374157591,-6.30915591979,820.212822188
-9.83698242905,-6.36800686591,820.219087921
-9.85022533479,-6.42685747096,820.22539776
-9.86347031276,-6.48570773197,820.231751681
-9.87671738295,-6.544557646,820.238149664
-9.88996656436,-6.60340721008,820.244591684
-9.90321787698,-6.66225642125,820.251077719
-9.91647134053,-6.72110527657,820.257607745
-9.92972697471,-6.77995377307,820.264181739
-9.94298479926,-6.8388019078,820.270799677
-9.95624483393,-6.89764967778,820.277461535
-9.96950709849,-6.95649708007,820.28416729
-9.98277161274,-7.0153441117,820.290916917
-9.99603839647,-7.07419076971,820.297710392
-10.0093074695,-7.13303705114,820.304547689
-10.0225788517,-7.19188295302,820.311428786
-10.035852563,-7.25072847239,820.318353655
-10.0491286231,-7.30957360629,820.325322273
-10.0624070521,-7.36841835176,820.332334614
-10.0756878699,-7.42726270581,820.339390652
-10.0889710963,-7.4861066655,820.346490362
-10.1022567514,-7.54495022785,820.353633718
-10.1155448551,-7.6037933899,820.360820694
-10.1288354275,-7.66263614867,820.368051263
-10.1421284886,-7.7214785012,820.375325398
-10.1554240584,-7.78032044452,820.382643075
-10.168722157,-7.83916197566,820.390004265
-10.1820228044,-7.89800309164,820.397408941
-10.1953260209,-7.95684378949,820.404857077
-10.2086318266,-8.01568406625,820.412348644
-10.2219402415,-8.07452391893,820.419883616
-10.2352512859,-8.13336334457,820.427461964
-10.24856498,-8.19220234018,820.435083661
-10.2618813441,-8.2510409028,820.442748679
-10.2752003982,-8.30987902943,820.450456988
-10.2885221628,-8.36871671712,820.458208562
-10.3018466581,-8.42755396288,820.46600337
-10.3151739044,-8.48639076372,820.473841384
-10.3285039221,-8.54522711668,820.481722575
-10.3418367315,-8.60406301876,820.489646915
-10.355172353,-8.66289846699,820.497614372
-10.3685108071,-8.72173345839,820.505624918
-10.3818521141,-8.78056798997,820.513678523
-10.3951962945,-8.83940205874,820.521775157
-10.4085433692,-8.89823566173,820.52991479
-10.4218933579,-8.95706879594,820.538097391
-10.4352462816,-9.01590145839,820.546322929
-10.4486021608,-9.07473364609,820.554591375
-10.4619610161,-9.13356535606,820.562902698
-10.4753228681,-9.19239658529,820.571256865
-10.4886877374,-9.25122733081,820.579653846
-10.5020556447,-9.31005758963,820.58809361
-10.5154266107,-9.36888735874,820.596576124
-10.528800656,-9.42771663515,820.605101357
-10.5421778015,-9.48654541588,820.613669277
-10.5555580679,-9.54537369792,820.622279852
-10.5689414759,-9.60420147828,820.630933049
-10.5823280464,-9.66302875397,820.639628836
-10.5957178003,-9.72185552198,820.64836718
-10.6091107584,-9.78068177931,820.657148048
-10.6225069417,-9.83950752297,820.665971407
-10.635906371,-9.89833274995,820.674837224
-10.6493090672,-9.95715745726,820.683745465
-10.6627150515,-10.0159816419,820.692696097
-10.6761243448,-10.0748053008,820.701689085
-10.6895369681,-10.1336284311,820.710724397
-10.7029529425,-10.1924510296,820.719801996
-10.7163722891,-10.2512730935,820.72892185
-10.7297950291,-10.3100946196,820.738083924
-10.7432211836,-10.368915605,820.747288182
-10.7566507737,-10.4277360467,820.75653459
-10.7700838208,-10.4865559416,820.765823113
-10.7835203459,-10.5453752868,820.775153716
-10.7969603706,-10.6041940792,820.784526363
-10.8104039159,-10.6630123158,820.793941018
-10.8238510033,-10.7218299936,820.803397646
-10.8373016541,-10.7806471095,820.812896211
-10.8507558898,-10.8394636607,820.822436676
-10.8642137317,-10.898279644,820.832019005
-10.8776752013,-10.9570950564,820.841643161
-10.8911403202,-11.0159098949,820.851309109
-10.9046091098,-11.0747241564,820.86101681
-10.9180815916,-11.1335378381,820.870766229
-10.9315577874,-11.1923509367,820.880557326
-10.945037719,-11.2511634494,820.890390066
-10.9585214074,-11.309975373,820.900264411
-10.9720088746,-11.3687867045,820.910180322
-10.9855001424,-11.427597441,820.920137762
-10.9989952325,-11.4864075793,820.930136693
-11.0124941667,-11.5452171165,820.940177076
-11.0259969669,-11.6040260495,820.950258873
-11.0395036547,-11.6628343752,820.960382045
-11.0530142523,-11.7216420907,820.970546553
-11.0665287813,-11.7804491929,820.980752358
-11.080047264,-11.8392556788,820.990999422
-11.0935697221,-11.8980615452,821.001287704
-11.1070961778,-11.9568667893,821.011617165
-11.120626653,-12.0156714078,821.021987765
-11.13416117,-12.0744753979,821.032399465
-11.1476997508,-12.1332787564,821.042852224
-11.1612424175,-12.1920814803,821.053346002
-11.1747891925,-12.2508835665,821.063880758
-11.1883400979,-12.309685012,821.074456453
-11.201895156,-12.3684858138,821.085073044
-11.215454389,-12.4272859687,821.095730492
-11.2290178195,-12.4860854738,821.106428755
-11.2425854697,-12.5448843259,821.117167791
-11.256157362,-12.6036825221,821.12794756
-11.269733519,-12.6624800592,821.138768019
-11.2833139631,-12.7212769342,821.149629127
-11.2968987168,-12.780073144,821.160530842
-11.3104878028,-12.8388686856,821.171473121
-11.3240812436,-12.8976635559,821.182455922
-11.3376790619,-12.9564577519,821.193479203
-11.3512812804,-13.0152512704,821.20454292
-11.3648879217,-13.0740441084,821.215647032
-11.3784990088,-13.1328362628,821.226791494
-11.3921145643,-13.1916277306,821.237976264
-11.4057346111,-13.2504185087,821.249201298
-11.4193591721,-13.3092085939,821.260466553
-11.4329882703,-13.3679979833,821.271771984
-11.4466219286,-13.4267866738,821.283117549
-11.4602601699,-13.4855746622,821.294503202
-11.4739030174,-13.5443619454,821.305928901
-11.4875504945,-13.6031485205,821.317394599
-11.5012026236,-13.6619343843,821.328900253
-11.5148594283,-13.7207195337,821.340445817
-11.5285209317,-13.7795039656,821.352031248
-11.5421871571,-13.838287677,821.363656499
-11.5558581278,-13.8970706647,821.375321525
-11.5695338672,-13.9558529256,821.387026282
-11.5832143986,-14.0146344568,821.398770722
-11.5968997454,-14.0734152549,821.410554801
-11.6105899312,-14.1321953171,821.422378473
-11.6242849794,-14.19097464,821.434241691
-11.6379849136,-14.2497532208,821.446144409
-11.6516897574,-14.3085310562,821.458086581
-11.6653995344,-14.3673081431,821.470068159
-11.6791142684,-14.4260844784,821.482089098
-11.692833983,-14.4848600591,821.49414935
-11.706558702,-14.543634882,821.506248868
-11.7202884494,-14.6024089439,821.518387604
-11.7340232488,-14.6611822418,821.530565511
-11.7477631243,-14.7199547726,821.542782542
-11.7615080997,-14.7787265331,821.555038649
-11.7752581992,-14.8374975203,821.567333783
-11.7890134468,-14.8962677309,821.579667896
-11.8027738665,-14.9550371618,821.592040941
-11.8165394825,-15.0138058101,821.604452868
-11.830310319,-15.0725736724,821.61690363
-11.8440864003,-15.1313407456,821.629393176
-11.8578677506,-15.1901070267,821.641921459
-11.8716543942,-15.2488725125,821.654488428
-11.8854463556,-15.3076371999,821.667094036
-11.8992436592,-15.3664010857,821.679738231
-11.9130463295,-15.4251641668,821.692420965
-11.926854391,-15.48392644,821.705142187
-11.9406678682,-15.5426879021,821.717901849
-11.9544867859,-15.6014485501,821.730699898
-11.9683111687,-15.6602083808,821.743536287
-11.9821410413,-15.7189673911,821.756410962
-11.9959764284,-15.7777255777,821.769323875
-12.0098173551,-15.8364829375,821.782274974
-12.0236638463,-15.8952394674,821.795264209
-12.0375159265,-15.9539951642,821.808291527
-12.0513736209,-16.0127500247,821.821356879
-12.0652369546,-16.0715040457,821.834460212
-12.0791059526,-16.1302572242,821.847601474
-12.0929806401,-16.1890095569,821.860780615
-12.1068610423,-16.2477610407,821.873997582
-12.1207471845,-16.3065116723,821.887252322
-12.1346390918,-16.3652614486,821.900544785
-12.1485367898,-16.4240103665,821.913874916
-12.1624403037,-16.4827584227,821.927242664
-12.1763496591,-16.541505614,821.940647976
-12.1902648814,-16.6002519373,821.9540908
-12.2041859963,-16.6589973894,821.96757108
-12.2181130293,-16.717741967,821.981088766
-12.2320460061,-16.7764856671,821.994643803
-12.2459849525,-16.8352284863,822.008236138
-12.2599298943,-16.8939704215,822.021865716
-12.2738808572,-16.9527114695,822.035532485
-12.2878378672,-17.0114516271,822.049236389
-12.3018009503,-17.0701908911,822.062977376
-12.3157701324,-17.1289292583,822.07675539
-12.3297454397,-17.1876667254,822.090570377
-12.3437268982,-17.2464032892,822.104422283
-12.3577145342,-17.3051389466,822.118311052
-12.3717083738,-17.3638736942,822.132236629
-12.3857084434,-17.422607529,822.14619896
-12.3997147694,-17.4813404476,822.160197989
-12.4137273781,-17.5400724468,822.174233661
-12.4277462961,-17.5988035234,822.18830592
-12.4417715499,-17.6575336742,822.20241471
-12.455803166,-17.7162628959,822.216559975
-12.4698411712,-17.7749911853,822.23074166
-12.4838855921,-17.8337185392,822.244959707
-12.4979364556,-17.8924449542,822.259214061
-12.5119937884,-17.9511704272,822.273504665
-12.5260576175,-18.0098949549,822.287831463
-12.5401279698,-18.0686185341,822.302194397
-12.5542048724,-18.1273411615,822.316593411
-12.5682883523,-18.1860628338,822.331028447
-12.582378437,-18.2447835478,822.345499447
-12.5964751531,-18.3035033002,822.360006356
-12.6105785281,-18.3622220877,822.374549114
-12.6246885895,-18.4209399071,822.389127665
-12.6388053645,-18.4796567552,822.403741949
-12.6529288808,-18.5383726285,822.41839191
-12.6670591657,-18.5970875239,822.433077489
-12.6811962469,-18.6558014381,822.447798627
-12.6953401521,-18.7145143678,822.462555266
-12.709490909,-18.7732263096,822.477347347
-12.7236485453,-18.8319372604,822.492174812
-12.7378130889,-18.8906472168,822.5070376
-12.7519845678,-18.9493561754,822.521935655
-12.76616301,-19.0080641331,822.536868915
-12.7803484434,-19.0667710865,822.551837321
-12.7945408962,-19.1254770323,822.566840815
-12.8087403967,-19.1841819672,822.581879336
-12.822946973,-19.2428858879,822.596952823
-12.8371606535,-19.301588791,822.612061218
-12.8513814666,-19.3602906732,822.62720446
-12.8656094408,-19.4189915313,822.642382489
-12.8798446045,-19.4776913619,822.657595244
-12.8940869865,-19.5363901616,822.672842664
-12.9083366153,-19.5950879272,822.688124689
-12.9225935197,-19.6537846552,822.703441258
-12.9368577286,-19.7124803424,822.718792309
-12.9511292707,-19.7711749855,822.734177782
-12.9654081752,-19.8298685809,822.749597615
-12.9796944709,-19.8885611255,822.765051746
-12.9939881871,-19.9472526159,822.780540114
-13.0082893528,-20.0059430486,822.796062658
-13.0225979974,-20.0646324204,822.811619314
-13.0369141501,-20.1233207278,822.827210021
-13.0512378404,-20.1820079676,822.842834717
-13.0655690976,-20.2406941363,822.858493339
-13.0799079515,-20.2993792306,822.874185825
-13.0942544315,-20.358063247,822.889912112
-13.1086085674,-20.4167461822,822.905672137
-13.1229703889,-20.4754280329,822.921465837
-13.1373399259,-20.5341087956,822.93729315
-13.1517172086,-20.5927884669,822.953154011
-13.1661022663,-20.6514670434,822.969048357
-13.1804951296,-20.7101445218,822.984976126
-13.1948958285,-20.7688208986,823.000937252
-13.2093043932,-20.8274961704,823.016931673
-13.223720854,-20.8861703338,823.032959324
-13.2381452414,-20.9448433854,823.049020142
-13.2525775859,-21.0035153218,823.065114061
-13.2670179178,-21.0621861395,823.081241018
-13.2814662679,-21.1208558351,823.097400947
-13.2959226669,-21.1795244052,823.113593785
-13.3103871456,-21.2381918463,823.129819467
-13.3248597348,-21.2968581551,823.146077927
-13.3393404654,-21.355523328,823.1623691
-13.3538293685,-21.4141873616,823.178692921
-13.3683264752,-21.4728502525,823.195049326
-13.3828318168,-21.5315119971,823.211438247
-13.3973454243,-21.5901725922,823.22785962
-13.4118673293,-21.648832034,823.244313378
-13.4263975632,-21.7074903193,823.260799457
-13.4409361574,-21.7661474445,823.277317789
-13.4554831437,-21.8248034062,823.293868308
-13.4700385536,-21.8834582009,823.310450949
-13.484602419,-21.942111825,823.327065644
-13.4991747717,-22.0007642751,823.343712327
-13.5137556437,-22.0594155477,823.360390932
-13.5283450671,-22.1180656393,823.37710139
-13.5429430738,-22.1767145464,823.393843636
-13.5575496963,-22.2353622654,823.410617603
-13.5721649667,-22.294008793,823.427423222
-13.5867889174,-22.3526541255,823.444260426
-13.6014215809,-22.4112982594,823.461129148
-13.6160629898,-22.4699411912,823.47802932
-13.6307131768,-22.5285829174,823.494960874
-13.6453721745,-22.5872234344,823.511923743
-13.6600400159,-22.6458627387,823.528917858
-13.6747167338,-22.7045008267,823.54594315
-13.6894023612,-22.7631376949,823.562999552
-13.7040969314,-22.8217733398,823.580086995
-13.7188004777,-22.8804077578,823.59720541
-13.7335130328,-22.9390409452,823.614354729
-13.7482346305,-22.9976728986,823.631534883
-13.7629653042,-23.0563036144,823.648745802
-13.7777050875,-23.114933089,823.665987417
-13.7924540141,-23.1735613187,823.68325966
-13.8072121176,-23.2321883001,823.70056246
-13.8219794321,-23.2908140295,823.717895748
-13.8367559914,-23.3494385033,823.735259455
-13.8515418296,-23.4080617179,823.75265351
-13.8663369809,-23.4666836697,823.770077844
-13.8811414794,-23.5253043551,823.787532387
-13.8959553595,-23.5839237705,823.805017067
-13.9107786557,-23.6425419122,823.822531816
-13.9256114025,-23.7011587766,823.840076563
-13.9404536345,-23.7597743601,823.857651236
-13.9553053864,-23.818388659,823.875255765
-13.9701666932,-23.8770016697,823.89289008
-13.9850375897,-23.9356133886,823.910554109
-13.999918111,-23.9942238119,823.928247782
-14.0148082922,-24.052832936,823.945971026
-14.0297081686,-24.1114407573,823.963723772
-14.0446177755,-24.170047272,823.981505946
-14.0595371483,-24.2286524766,823.999317478
-14.0744663226,-24.2872563672,824.017158296
-14.0894053341,-24.3458589403,824.035028328
-14.1043542184,-24.404460192,824.052927502
-14.1193130116,-24.4630601188,824.070855746
-14.1342817494,-24.5216587169,824.088812987
-14.1492604681,-24.5802559826,824.106799154
-14.1642492038,-24.6388519121,824.124814174
-14.1792479928,-24.6974465018,824.142857974
-14.1942568715,-24.7560397479,824.160930481
-14.2092758763,-24.8146316467,824.179031624
-14.224305044,-24.8732221944,824.197161328
-14.2393444111,-24.9318113873,824.21531952
-14.2543940146,-24.9903992217,824.233506128
-14.2694538914,-25.0489856937,824.251721078
-14.2845240786,-25.1075707996,824.269964297
-14.2996046132,-25.1661545357,824.288235711
-14.3146955329,-25.224736898,824.306535246
-14.3297968745,-25.283317883,824.324862829
-14.3449086758,-25.3418974867,824.343218386
-14.3600309743,-25.4004757054,824.361601842
-14.3751638078,-25.4590525353,824.380013123
-14.3903072142,-25.5176279725,824.398452156
-14.4054612314,-25.5762020133,824.416918866
-14.4206258975,-25.6347746538,824.435413177
-14.4358012506,-25.6933458901,824.453935016
-14.4509873291,-25.7519157185,824.472484309
-14.4661841714,-25.8104841351,824.491060979
